step,time,q0,q1,q2,q3,q4,q5,current0,current1,current2,current3,current4,current5,ctrl_output0,ctrl_output1,ctrl_output2,ctrl_output3,ctrl_output4,ctrl_output5,tcp_force0,tcp_force1,tcp_force2,tcp_force3,tcp_force4,tcp_force5,ctrl_pre_alpha0,ctrl_pre_alpha1,ctrl_pre_alpha2,ctrl_pre_alpha3,ctrl_pre_alpha4,ctrl_pre_alpha5,ctrl0,ctrl1,ctrl2,ctrl3,ctrl4,ctrl5,obs_q0,obs_q1,obs_q2,obs_q3,obs_q4,obs_q5,action0,action1,action2,action3,action4,action5,action6,gripper_norm,gripper_ctrl,finger_pos_est,gripper_obs,gripper_fb_pos,gripper_fb_pct,tcp_x,tcp_y,tcp_z,box_x,box_y,box_z,target_x,target_y,target_z,box_to_target_dist,recv_time_s,mocap_time_s,obs_time_s,policy_time_s,ctrl_time_s,send_time_s,compute_time_s,sleep_time_s,loop_dt_true_s,loop_hz_true,overrun_count
194,4.000624145002803,-0.027948681508199513,-1.4660894137671967,1.5566275755511683,-1.645712514916891,-1.6016352812396448,0.12565405666828156,-0.22555625438690186,-0.8269968628883362,-1.4650745391845703,-0.6694424748420715,-0.20166179537773132,0.18934078514575958,-0.23093055188655853,-1.1665799617767334,-1.8660489320755005,-0.9617794752120972,-0.03147381544113159,0.15605278313159943,0.5878599742054594,-0.38475545076869305,-0.12521054491629977,0.03238387760983741,-0.027015832324904402,0.08693573042479134,-0.03093744,-1.4387025,1.5427613,-1.6565346,-1.602592,0.12916283,-0.03093744,-1.4387025,1.5427613,-1.6565346,-1.602592,0.12916283,-0.027948681265115738,-1.4660893678665161,1.556627631187439,-1.6457124948501587,-1.6016353368759155,0.12565405666828156,-0.074719,0.68467206,-0.34665632,-0.27055266,-0.02391692,0.08771955,0.29957297,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.3217051785399156,0.11474244746138734,0.13661650283234808,0.4201758118312871,0.08535859290811351,0.04331608934191234,0.3,-0.2,0.3,0.40219197809256874,5.2010000217705965e-05,7.775600533932447e-05,9.541900362819433e-05,0.00023350599803961813,0.00015572499250993133,8.962699212133884e-05,0.0010294780076947063,0.01879601099062711,0.019825488998321816,50.44011777387422,1
195,4.020625875011319,-0.028240029011861623,-1.4635584515384217,1.5553739706622522,-1.6467272243895472,-1.6017711798297327,0.1260368824005127,-0.2294134646654129,-0.8276339769363403,-1.4758669137954712,-0.658431351184845,-0.18435198068618774,0.1762448102235794,-0.2309524267911911,-1.169784665107727,-1.8656196594238281,-0.9614509344100952,-0.030941955745220184,0.15605080127716064,0.5331782590137144,-0.24731892133801528,-0.22573484422271875,0.03488123200779965,-0.03630276262551909,0.08467163240515456,-0.031207692,-1.4362221,1.5414838,-1.6575414,-1.6027079,0.12945107,-0.031207692,-1.4362221,1.5414838,-1.6575414,-1.6027079,0.12945107,-0.028240028768777847,-1.4635584354400635,1.555374026298523,-1.646727204322815,-1.6017712354660034,0.1260368824005127,-0.074191555,0.6834075,-0.34725797,-0.27035552,-0.023416413,0.08535441,0.2979097,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.32226362958885574,0.11460165784389222,0.1362605829434651,0.42020784659342864,0.08534452848039184,0.04327195532119768,0.3,-0.2,0.3,0.4022197411821167,6.565600051544607e-05,6.588301039300859e-05,8.974398951977491e-05,0.0002376520133111626,0.0001483919913880527,9.148000390268862e-05,0.0010062530054710805,0.01886992499930784,0.01987617800477892,50.3114834129361,1
196,4.040615123027237,-0.028504196797506154,-1.4610008981874962,1.5541375319110315,-1.647703310052389,-1.601858917866842,0.1263914704322815,-0.24550412595272064,-0.8423084020614624,-1.4592442512512207,-0.6494007110595703,-0.19824188947677612,0.1585838794708252,-0.2308250516653061,-1.1734994649887085,-1.8657424449920654,-0.9612802863121033,-0.02908659540116787,0.15586422383785248,0.5710383569265263,-0.2824950258497802,-0.23669784442674177,0.0321518806019176,-0.03091379059060389,0.08481608047553477,-0.03148604,-1.433727,1.5401838,-1.6585461,-1.6027627,0.12971959,-0.03148604,-1.433727,1.5401838,-1.6585461,-1.6027627,0.12971959,-0.02850419655442238,-1.461000919342041,1.5541375875473022,-1.6477032899856567,-1.6018589735031128,0.1263914704322815,-0.074546106,0.68184614,-0.34884498,-0.27106935,-0.022592606,0.08320293,0.2959993,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.32280464758405003,0.1144811540485759,0.1358861551584924,0.4201848675799456,0.08534849754776039,0.04329569588895047,0.3,-0.2,0.3,0.40220053723584004,5.3288007620722055e-05,6.846498581580818e-05,9.111198596656322e-05,0.00028872498660348356,0.00013680398114956915,9.249901631847024e-05,0.0011412839812692255,0.018693722027819604,0.01983500600908883,50.41591616063934,1
197,4.060619593015872,-0.028760735188619435,-1.4586344745806237,1.5528891722308558,-1.6486889324583949,-1.6019509474383753,0.1266798973083496,-0.20952463150024414,-0.8278430700302124,-1.4877711534500122,-0.6588380932807922,-0.19237704575061798,0.1590263843536377,-0.2307380884885788,-1.1769589185714722,-1.8657444715499878,-0.9610615372657776,-0.0256043653935194,0.15572704374790192,0.5678921586421577,-0.27908571984779973,-0.2593127866332317,0.040177502974150785,-0.03324667600854209,0.087088625295418,-0.03175728,-1.4314064,1.5389274,-1.6595299,-1.6028595,0.12992433,-0.03175728,-1.4314064,1.5389274,-1.6595299,-1.6028595,0.12992433,-0.02876073494553566,-1.4586344957351685,1.5528892278671265,-1.6486889123916626,-1.601951003074646,0.1266798973083496,-0.0749136,0.6807033,-0.34904623,-0.2710264,-0.022713816,0.08111083,0.29450506,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.32335267217556285,0.11436159387736158,0.13557564685809656,0.4201823874625086,0.08532015046067784,0.043274857320277076,0.3,-0.2,0.3,0.40219298645686297,7.280198042280972e-05,6.821402348577976e-05,0.00010164198465645313,0.00029678698047064245,0.00017725801444612443,9.818299440667033e-05,0.0011525230074767023,0.018688095005927607,0.01984061801340431,50.401655801467506,1
198,4.0806172040174715,-0.029036823903219044,-1.4561515164426346,1.5516837278949183,-1.6496325931944789,-1.6020539442645472,0.12701065838336945,-0.20174729824066162,-0.8458119630813599,-1.4710417985916138,-0.652385413646698,-0.1896534562110901,0.17283481359481812,-0.23072762787342072,-1.1802525520324707,-1.865512728691101,-0.9607174396514893,-0.02156221866607666,0.15565122663974762,0.6449526125727217,-0.3640663945417393,-0.287423153475905,0.03987280778758468,-0.03172880625989323,0.08651088625810424,-0.0320224,-1.428984,1.5376623,-1.6604909,-1.6029236,0.13016905,-0.0320224,-1.428984,1.5376623,-1.6604909,-1.6029236,0.13016905,-0.02903682366013527,-1.4561514854431152,1.551683783531189,-1.6496325731277466,-1.6020539999008179,0.12701065838336945,-0.07463948,0.6791857,-0.35053867,-0.2714569,-0.021740694,0.07895979,0.29265442,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.3238793276002681,0.1142335114021674,0.13521059610449496,0.42019994717301773,0.08532531676629157,0.04327340795034415,0.3,-0.2,0.3,0.40220282409417746,5.060900002717972e-05,7.957700290717185e-05,9.379099356010556e-05,0.00027516798581928015,0.00025271400227211416,0.00011527302558533847,0.0014764289953745902,0.01836124001420103,0.01983766900957562,50.40914834889629,1
199,4.100660438009072,-0.029340569172994435,-1.4536402386477967,1.5503948370562952,-1.6505962810912074,-1.6021464506732386,0.12734222412109375,-0.19823545217514038,-0.8202385306358337,-1.4449256658554077,-0.6499893665313721,-0.18028198182582855,0.17490722239017487,-0.23075935244560242,-1.1834558248519897,-1.8651819229125977,-0.9603797793388367,-0.01764669269323349,0.1556234210729599,0.6114310098141698,-0.27307892654031674,-0.20118985253995456,0.041898401708409146,-0.041848216131442434,0.08643361733780511,-0.032303583,-1.4265325,1.5363286,-1.6614608,-1.6029733,0.13040912,-0.032303583,-1.4265325,1.5363286,-1.6614608,-1.6029733,0.13040912,-0.02934056892991066,-1.4536402225494385,1.550394892692566,-1.650596261024475,-1.6021465063095093,0.12734222412109375,-0.07407539,0.6776938,-0.35165742,-0.27161217,-0.020672262,0.07667251,0.29082972,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.3244345695563084,0.11409791484989504,0.13486096979126985,0.4201948243865329,0.08534142777463427,0.043274175549503524,0.3,-0.2,0.3,0.4022122326701214,5.9968995628878474e-05,6.781701813451946e-05,9.237899212166667e-05,0.0003658829955384135,0.00018137801089324057,0.00010452800779603422,0.0011925309954676777,0.01869724300922826,0.019889774004695937,50.27709212602928,1
200,4.120653017016593,-0.029615227376119435,-1.4511197370341797,1.5490859190570276,-1.6516505680479945,-1.6022337118731897,0.12765724956989288,-0.1992950141429901,-0.8446845412254333,-1.3884851932525635,-0.6124030351638794,-0.19329026341438293,0.1701541543006897,-0.23081082105636597,-1.186669111251831,-1.86484694480896,-0.9601174592971802,-0.014172742143273354,0.15562836825847626,0.37244709695486783,-0.38338621019501173,-0.18818086400066739,0.03756234343232579,-0.021733199246944352,0.08644285941321488,-0.03259198,-1.4240736,1.5349741,-1.6625342,-1.6030304,0.13063721,-0.03259198,-1.4240736,1.5349741,-1.6625342,-1.6030304,0.13063721,-0.02961522713303566,-1.4511197805404663,1.5490859746932983,-1.6516505479812622,-1.6022337675094604,0.12765724956989288,-0.07441886,0.67615646,-0.3527957,-0.27209222,-0.01991543,0.074499145,0.28899258,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.32501261235710927,0.11397191317423458,0.1345200464577092,0.4201507791962151,0.08534393525385056,0.043311108751110924,0.3,-0.2,0.3,0.40217727804327813,4.810598329640925e-05,6.281901733018458e-05,8.685400825925171e-05,0.00022645699209533632,0.00013497998588718474,9.580698679201305e-05,0.0009522660111542791,0.018915085995104164,0.019867352006258443,50.33383410557122,1
201,4.14066066002124,-0.029856030141012013,-1.4486738678864022,1.54785663286318,-1.6525780163206996,-1.6022785345660608,0.12796862423419952,-0.22003842890262604,-0.8925836086273193,-1.395827054977417,-0.6334749460220337,-0.1956302970647812,0.16584837436676025,-0.23092907667160034,-1.1905574798583984,-1.8647557497024536,-0.9599006772041321,-0.011759436689317226,0.1554711014032364,0.581784963131838,-0.47348626983171493,-0.2656754895277308,0.037809981121525636,-0.03776871016096295,0.08567780628942404,-0.032870132,-1.421698,1.5336522,-1.6635158,-1.6030349,0.13087302,-0.032870132,-1.421698,1.5336522,-1.6635158,-1.6030349,0.13087302,-0.029856029897928238,-1.4486738443374634,1.5478566884994507,-1.6525779962539673,-1.6022785902023315,0.12796862423419952,-0.075352564,0.6743959,-0.35511357,-0.27344513,-0.018905533,0.07261016,0.28694105,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.3255369540981978,0.11386817669361873,0.13416780537482287,0.4201263838970718,0.08534927283503992,0.043398343896132466,0.3,-0.2,0.3,0.40211810514519086,5.622001481242478e-05,6.36249897070229e-05,0.00010676099918782711,0.0003409450000617653,0.00013669399777427316,8.906997391022742e-05,0.001110874000005424,0.018735312012722716,0.01984618601272814,50.38751523132257,1
202,4.16061509901192,-0.0301440397845667,-1.4462023314884682,1.5466044584857386,-1.6535693607726039,-1.6023896376239222,0.12826450169086456,-0.2044387012720108,-0.8328775763511658,-1.4509804248809814,-0.6183496117591858,-0.1910548210144043,0.16530194878578186,-0.23102940618991852,-1.1942421197891235,-1.8645567893981934,-0.959598183631897,-0.010696548037230968,0.15535584092140198,0.6597295349923497,-0.3356686846577857,-0.20238222786537846,0.037458688302776585,-0.037987799219543296,0.08648309052596077,-0.033149645,-1.4192845,1.5323571,-1.6645143,-1.603128,0.13108112,-0.033149645,-1.4192845,1.5323571,-1.6645143,-1.603128,0.13108112,-0.030144039541482925,-1.446202278137207,1.5466045141220093,-1.6535693407058716,-1.6023896932601929,0.12826450169086456,-0.0751401,0.67294455,-0.356184,-0.27362266,-0.018455325,0.07041529,0.28515613,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.3260863934491,0.1137324883630565,0.13381823637068985,0.42018404682217697,0.085323583054499,0.0433773143467785,0.3,-0.2,0.3,0.4021305259528266,5.6057004258036613e-05,6.570899859070778e-05,9.43899794947356e-05,0.0004642709973268211,0.00013984402175992727,0.00011449900921434164,0.001237018994288519,0.018570432002888992,0.01980745099717751,50.48605194795112,1
203,4.1806110520265065,-0.030411545430318654,-1.44365647554908,1.5453322569476526,-1.6545759640135707,-1.6024344603167933,0.1285398006439209,-0.20536959171295166,-0.8321385383605957,-1.4514732360839844,-0.606638491153717,-0.19355647265911102,0.16873379051685333,-0.23109938204288483,-1.1976667642593384,-1.8642616271972656,-0.9593337774276733,-0.01032097078859806,0.1552972048521042,0.4587044649037345,-0.3766733546072536,-0.3666885881421415,0.03775701027541207,-0.03026870154681633,0.08585189639330751,-0.033405,-1.4167962,1.5310801,-1.6655084,-1.6031805,0.13125399,-0.033405,-1.4167962,1.5310801,-1.6655084,-1.6031805,0.13125399,-0.03041154518723488,-1.4436564445495605,1.5453323125839233,-1.6545759439468384,-1.602434515953064,0.1285398006439209,-0.07483634,0.67150664,-0.3563052,-0.27331173,-0.018651282,0.0678545,0.28346208,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.3266408946197873,0.11361868177461232,0.13344981308202955,0.4201672066342691,0.08532893452747467,0.0432980411268502,0.3,-0.2,0.3,0.4021798839749631,4.840001929551363e-05,6.310499156825244e-05,8.615900878794491e-05,0.000225424999371171,0.0001348659861832857,8.608700591139495e-05,0.0009401629795320332,0.01891794102266431,0.019858104002196342,50.35727478763321,1
204,4.200605184014421,-0.030659977589742482,-1.4412212085774918,1.5440858046161097,-1.6554933987059535,-1.602518383656637,0.12884648144245148,-0.2125069499015808,-0.852256178855896,-1.4032740592956543,-0.6490446329116821,-0.19136588275432587,0.1813579648733139,-0.2311464548110962,-1.2008717060089111,-1.8638594150543213,-0.958980917930603,-0.010399308055639267,0.15526896715164185,0.5829801645225523,-0.26674678691617776,-0.4705074880065354,0.03638279430062608,-0.028101232582254523,0.0858439746067148,-0.033657182,-1.4144288,1.5297804,-1.6664487,-1.6032311,0.13146822,-0.033657182,-1.4144288,1.5297804,-1.6664487,-1.6032311,0.13146822,-0.030659977346658707,-1.4412212371826172,1.5440858602523804,-1.6554933786392212,-1.6025184392929077,0.12884648144245148,-0.074930154,0.6698092,-0.35763577,-0.27388367,-0.017815642,0.06554362,0.28152815,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.3271664822127779,0.11350237421136751,0.13310123583983524,0.4201158631107208,0.08534200475954411,0.04331885851405483,0.3,-0.2,0.3,0.4021605321290219,4.14289825130254e-05,6.65640109218657e-05,7.183599518612027e-05,0.00022303799050860107,0.00010933901648968458,7.31009931769222e-05,0.0008495129877701402,0.019007752009201795,0.019857264996971935,50.359402473225366,1
205,4.220603894005762,-0.030930821095601857,-1.4388826948455353,1.5427659193622034,-1.65649475673818,-1.6026142279254358,0.1291027069091797,-0.23246195912361145,-0.8208662867546082,-1.4147469997406006,-0.6173756122589111,-0.17974412441253662,0.17022228240966797,-0.23117674887180328,-1.2039870023727417,-1.8635051250457764,-0.9587625861167908,-0.01079921517521143,0.15527687966823578,0.5496188669717131,-0.3831528939211089,-0.1987041032559362,0.03690379122112069,-0.04351182085370871,0.08452767988704557,-0.033814847,-1.4121492,1.5284088,-1.6674283,-1.6032147,0.13164823,-0.033814847,-1.4121492,1.5284088,-1.6674283,-1.6032147,0.13164823,-0.03093082085251808,-1.4388827085494995,1.5427659749984741,-1.6564947366714478,-1.6026142835617065,0.1291027069091797,-0.07210065,0.6683389,-0.35893032,-0.27333742,-0.015012471,0.06363816,0.27991474,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.327735029122611,0.11337438981733555,0.13281092389548,0.42020070369705803,0.0854530216852263,0.043310863226405635,0.3,-0.2,0.3,0.40226975358786043,2.7107016649097204e-05,3.566301893442869e-05,4.545602132566273e-05,0.00014577200636267662,9.755798964761198e-05,4.9174996092915535e-05,0.0005478090024553239,0.019377038988750428,0.019924847991205752,50.18858866282799,1
206,4.240602205012692,-0.031163517628804982,-1.4364169549993058,1.541497055684225,-1.6574779949583949,-1.6026423613177698,0.12936615943908691,-0.24474366009235382,-0.8523870706558228,-1.4257932901382446,-0.6130533814430237,-0.20170830190181732,0.16784709692001343,-0.23108813166618347,-1.2075215578079224,-1.8636367321014404,-0.9588975310325623,-0.010246693156659603,0.15512579679489136,0.6717334473934343,-0.38403914035186115,-0.3551532928010722,0.033551442014676594,-0.03796613101348553,0.08647247473402515,-0.03414878,-1.4097422,1.5271263,-1.6684444,-1.6033157,0.13181749,-0.03414878,-1.4097422,1.5271263,-1.6684444,-1.6033157,0.13181749,-0.031163517385721207,-1.4364169836044312,1.5414971113204956,-1.6574779748916626,-1.6026424169540405,0.12936615943908691,-0.07463158,0.6668679,-0.3592688,-0.27416134,-0.016832693,0.061283268,0.27807516,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.3282791792979613,0.11327531126490062,0.13246114958954033,0.42015313599927057,0.08535349775934019,0.043310293573563,0.3,-0.2,0.3,0.40218528704487017,4.995701601728797e-05,3.9856997318565845e-05,0.00011018899385817349,0.0001348959922324866,6.733599002473056e-05,4.5988999772816896e-05,0.0006053170072846115,0.01928455798770301,0.019889874994987622,50.27683684548075,1
207,4.260786675004056,-0.031435791646138966,-1.4339364183000107,1.5401538054095667,-1.658457418481344,-1.602746311818258,0.12964510917663574,-0.22361424565315247,-0.851515531539917,-1.4203977584838867,-0.6388668417930603,-0.19732731580734253,0.17548705637454987,-0.23101688921451569,-1.2110297679901123,-1.863643765449524,-0.9588897228240967,-0.008574648760259151,0.15501148998737335,0.5342187439129901,-0.30499909262689345,-0.0031636435798432835,0.039339363434668165,-0.03529800552394473,0.08460185956078532,-0.03443209,-1.4073259,1.5257454,-1.6694392,-1.603407,0.13200386,-0.03443209,-1.4073259,1.5257454,-1.6694392,-1.603407,0.13200386,-0.03143579140305519,-1.4339364767074585,1.5401538610458374,-1.6584573984146118,-1.6027463674545288,0.12964510917663574,-0.0749075,0.6652659,-0.36021033,-0.2745437,-0.01651771,0.058968842,0.27617577,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.32884496740028385,0.1131444512952533,0.1321271125535079,0.4201569937270766,0.08532624767109413,0.043319636013824256,0.3,-0.2,0.3,0.40216114303015277,2.947499160654843e-05,4.185500438325107e-05,6.358398240990937e-05,0.000143782002851367,7.342701428569853e-05,5.171098746359348e-05,0.0005755809834226966,0.019521342997904867,0.020096923981327564,49.75885866559077,1
208,4.280627311003627,-0.03174811998476201,-1.4314779055169602,1.5389002005206507,-1.6594444713988246,-1.6027901808368128,0.1298809051513672,-0.20396584272384644,-0.8817858099937439,-1.4536701440811157,-0.5966570377349854,-0.19767330586910248,0.15905164182186127,-0.23099227249622345,-1.2143127918243408,-1.8634192943572998,-0.9587018489837646,-0.0064786579459905624,0.15495117008686066,0.4217660429967432,-0.3937770525345295,-0.36508767652098295,0.04018436939751482,-0.03123600210846024,0.08662498871671022,-0.034704853,-1.4049287,1.5244753,-1.6704099,-1.6034385,0.13213927,-0.034704853,-1.4049287,1.5244753,-1.6704099,-1.6034385,0.13213927,-0.03174811974167824,-1.4314779043197632,1.5389002561569214,-1.6594444513320923,-1.6027902364730835,0.1298809051513672,-0.073918305,0.6637313,-0.3606219,-0.2741365,-0.01620712,0.056459,0.27442598,1.0,0.05000000074505806,0.025,0.05000000074505806,0.00264705,10.5882,0.3293940011597456,0.11301501985372639,0.13177280160941848,0.42017415949832665,0.08533830559540312,0.04324889195951454,0.3,-0.2,0.3,0.4022199817117485,3.517098957672715e-05,3.744199057109654e-05,5.087599856778979e-05,0.0002058020036201924,8.509898907504976e-05,5.113898077979684e-05,0.0006343729910440743,0.019118897995213047,0.01975327098625712,50.62452698065686,1
